,text,newText
943,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
944,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
945,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
946,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
947,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
948,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
949,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
950,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
951,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
952,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
953,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
954,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
955,"5 jobs I’ve had 

1. Nurse
2. Missionary 
3. Entrepreneur - Caterer
4. International recruiter 
5. Business Systems Lead","['  ', 'jobs', 've', '     ', 'Nurse', '   ', 'Missionary', '    ', 'Entrepreneur', '  ', 'Caterer', '   ', 'International', 'recruiter', '    ', 'Business', 'Systems', 'Lead']"
956,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
957,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
958,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
959,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
960,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
961,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
962,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
963,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
964,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
965,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
966,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
967,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
968,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
969,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
970,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
971,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
972,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
973,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
974,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
975,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
976,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
977,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
978,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
979,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
980,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
981,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
982,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
983,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
984,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
985,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
986,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
987,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
988,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
989,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
990,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
991,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
992,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
993,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
994,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
995,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
996,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
997,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
998,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
999,@thetrotter13 Enjoying Rottnest Island ☀️ #rottnestisland #seaandsunsets #discoveryparkrottnest #glamping https://t.co/UQ2U8oQRFC,"[' ', 'Enjoying', 'Rottnest', 'Island', '   ', '#ottnestisland', '#eaandsunsets', '#iscoveryparkrottnest', '#lamping']"
1000,Nothing like entering a comp thinking you’re a sniff of winning then coming away with the NAGA award. Not. A. Golfe… https://t.co/lzvOK6ib1n,"['like', 'entering', 'comp', 'thinking', 'sniff', 'winning', 'coming', 'away', 'NAGA', 'award', ' ', ' ', ' ', 'Golfe', ' ']"
1001,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
1002,#socialanxietydisorder #liveyourlife #loveyourself #depression #mentalillness #instagood #likeforlikes @ Shenton Pa… https://t.co/BAcMIdW2ms,"['#ocialanxietydisorder', '#iveyourlife', '#oveyourself', '#epression', '#entalillness', '#nstagood', '#ikeforlikes', ' ', 'Shenton', 'Pa', ' ']"
1003,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
1004,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
1005,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
1006,@thetrotter13 Enjoying Rottnest Island ☀️ #rottnestisland #seaandsunsets #discoveryparkrottnest #glamping https://t.co/UQ2U8oQRFC,"[' ', 'Enjoying', 'Rottnest', 'Island', '   ', '#ottnestisland', '#eaandsunsets', '#iscoveryparkrottnest', '#lamping']"
1007,@thetrotter13 Enjoying Rottnest Island ☀️ #rottnestisland #seaandsunsets #discoveryparkrottnest #glamping https://t.co/UQ2U8oQRFC,"[' ', 'Enjoying', 'Rottnest', 'Island', '   ', '#ottnestisland', '#eaandsunsets', '#iscoveryparkrottnest', '#lamping']"
1008,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
1009,"5 jobs I’ve had 

1. Nurse
2. Missionary 
3. Entrepreneur - Caterer
4. International recruiter 
5. Business Systems Lead","['  ', 'jobs', 've', '     ', 'Nurse', '   ', 'Missionary', '    ', 'Entrepreneur', '  ', 'Caterer', '   ', 'International', 'recruiter', '    ', 'Business', 'Systems', 'Lead']"
1010,"5 jobs I’ve had 

1. Nurse
2. Missionary 
3. Entrepreneur - Caterer
4. International recruiter 
5. Business Systems Lead","['  ', 'jobs', 've', '     ', 'Nurse', '   ', 'Missionary', '    ', 'Entrepreneur', '  ', 'Caterer', '   ', 'International', 'recruiter', '    ', 'Business', 'Systems', 'Lead']"
1011,"5 jobs I’ve had 

1. Nurse
2. Missionary 
3. Entrepreneur - Caterer
4. International recruiter 
5. Business Systems Lead","['  ', 'jobs', 've', '     ', 'Nurse', '   ', 'Missionary', '    ', 'Entrepreneur', '  ', 'Caterer', '   ', 'International', 'recruiter', '    ', 'Business', 'Systems', 'Lead']"
1012,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
1013,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
1014,@thetrotter13 Enjoying Rottnest Island ☀️ #rottnestisland #seaandsunsets #discoveryparkrottnest #glamping https://t.co/UQ2U8oQRFC,"[' ', 'Enjoying', 'Rottnest', 'Island', '   ', '#ottnestisland', '#eaandsunsets', '#iscoveryparkrottnest', '#lamping']"
1015,@thetrotter13 Enjoying Rottnest Island ☀️ #rottnestisland #seaandsunsets #discoveryparkrottnest #glamping https://t.co/UQ2U8oQRFC,"[' ', 'Enjoying', 'Rottnest', 'Island', '   ', '#ottnestisland', '#eaandsunsets', '#iscoveryparkrottnest', '#lamping']"
1016,"Just posted a photo @ The Marina, Mindarie https://t.co/EjlmZTtKPJ","['posted', 'photo', ' ', 'Marina', ' ', 'Mindarie']"
1017,@thetrotter13 Enjoying Rottnest Island ☀️ #rottnestisland #seaandsunsets #discoveryparkrottnest #glamping https://t.co/UQ2U8oQRFC,"[' ', 'Enjoying', 'Rottnest', 'Island', '   ', '#ottnestisland', '#eaandsunsets', '#iscoveryparkrottnest', '#lamping']"
1018,@GaryRMartin3 Does being Canadian give us an exception??? Sorry eh.,"[' ', 'Canadian', 'exception', '   ', 'Sorry', 'eh']"
1019,@thetrotter13 Enjoying Rottnest Island ☀️ #rottnestisland #seaandsunsets #discoveryparkrottnest #glamping https://t.co/UQ2U8oQRFC,"[' ', 'Enjoying', 'Rottnest', 'Island', '   ', '#ottnestisland', '#eaandsunsets', '#iscoveryparkrottnest', '#lamping']"
1020,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
1021,"Just posted a photo @ The Marina, Mindarie https://t.co/EjlmZTtKPJ","['posted', 'photo', ' ', 'Marina', ' ', 'Mindarie']"
1022,"Just posted a photo @ The Marina, Mindarie https://t.co/EjlmZTtKPJ","['posted', 'photo', ' ', 'Marina', ' ', 'Mindarie']"
1023,"Just posted a photo @ The Marina, Mindarie https://t.co/EjlmZTtKPJ","['posted', 'photo', ' ', 'Marina', ' ', 'Mindarie']"
1024,"Just posted a photo @ The Marina, Mindarie https://t.co/EjlmZTtKPJ","['posted', 'photo', ' ', 'Marina', ' ', 'Mindarie']"
1025,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
1026,"Just posted a photo @ The Marina, Mindarie https://t.co/EjlmZTtKPJ","['posted', 'photo', ' ', 'Marina', ' ', 'Mindarie']"
1027,"Just posted a photo @ The Marina, Mindarie https://t.co/EjlmZTtKPJ","['posted', 'photo', ' ', 'Marina', ' ', 'Mindarie']"
1028,"Just posted a photo @ The Marina, Mindarie https://t.co/EjlmZTtKPJ","['posted', 'photo', ' ', 'Marina', ' ', 'Mindarie']"
1029,"Just posted a photo @ The Marina, Mindarie https://t.co/EjlmZTtKPJ","['posted', 'photo', ' ', 'Marina', ' ', 'Mindarie']"
1030,"Just posted a photo @ The Marina, Mindarie https://t.co/EjlmZTtKPJ","['posted', 'photo', ' ', 'Marina', ' ', 'Mindarie']"
1031,"Just posted a photo @ The Marina, Mindarie https://t.co/EjlmZTtKPJ","['posted', 'photo', ' ', 'Marina', ' ', 'Mindarie']"
1032,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
1033,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
1034,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
1035,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
1036,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
1037,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
1038,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
1039,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
1040,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
1041,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
1042,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
1043,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
1044,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
1045,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
1046,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
1047,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
1048,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
1049,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
1050,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
1051,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
1052,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
1053,"#parks #canningvale #cityofcanning #perth #soperth @ Canning Vale, Western Australia https://t.co/MYJAtt0sVF","['#arks', '#anningvale', '#ityofcanning', '#erth', '#operth', ' ', 'Canning', 'Vale', ' ', 'Western', 'Australia']"
1054,"Cleansed all that went before it. No more, no less. - Drinking a Nectarine Berliner Weisse Sour by @CheekyMBrewery… https://t.co/KoXQCe3EoB","['Cleansed', 'went', ' ', ' ', '   ', 'Drinking', 'Nectarine', 'Berliner', 'Weisse', 'Sour', '  ']"
